Timestamp,Power,Result,PatternRIS0
2025-11-16T16:37:57.128552,10.0,-65.949322546686,0
2025-11-16T16:37:57.137080,10.0,-77.67357247296721,0
2025-11-16T16:37:57.143092,10.0,-77.44720907306771,0
2025-11-16T16:37:57.147614,10.0,-64.06515263062667,0
2025-11-16T16:37:57.153614,10.0,-63.266750637020166,0
2025-11-16T16:37:57.158640,10.0,-70.85051164270259,0
2025-11-16T16:37:57.163651,10.0,-63.64756182517948,0
2025-11-16T16:37:57.168182,10.0,-62.55170029063383,0
2025-11-16T16:37:57.174179,10.0,-70.89509751210399,0
2025-11-16T16:37:57.188238,10.0,-68.42396537760813,0
2025-11-16T16:37:57.194238,10.0,-63.94068387832901,0
2025-11-16T16:37:57.203632,10.0,-77.50278084911128,0
2025-11-16T16:37:57.208678,10.0,-75.25500651229345,0
2025-11-16T16:37:57.212676,10.0,-67.71694168982778,0
2025-11-16T16:37:57.216216,10.0,-60.05336663520242,0
2025-11-16T16:37:57.219229,10.0,-60.18482749790698,0
2025-11-16T16:37:57.223219,10.0,-69.78990163086685,0
2025-11-16T16:37:57.228740,10.0,-76.86308010064359,0
2025-11-16T16:37:57.233744,10.0,-79.38493350928589,0
2025-11-16T16:37:57.242306,10.0,-67.66828974171531,0
2025-11-16T16:37:57.248592,10.0,-60.54897278272522,0
2025-11-16T16:37:57.253102,10.0,-76.72485332834543,0
2025-11-16T16:37:57.255110,10.0,-76.97461905319832,0
2025-11-16T16:37:57.259222,10.0,-72.13605619830027,0
2025-11-16T16:37:57.265219,10.0,-74.27712968688594,0
2025-11-16T16:37:57.269275,10.0,-78.36940633967238,0
2025-11-16T16:37:57.271274,10.0,-78.25148282973866,0
2025-11-16T16:37:57.275283,10.0,-64.51715308698621,0
2025-11-16T16:37:57.278412,10.0,-77.4369043256787,0
2025-11-16T16:37:57.281408,10.0,-78.02623651396726,0
2025-11-16T16:37:57.284925,10.0,-75.94879277273414,0
2025-11-16T16:37:57.287941,10.0,-74.75998114924329,0
2025-11-16T16:37:57.290947,10.0,-61.557106833005996,0
2025-11-16T16:37:57.296484,10.0,-70.78822042345918,0
2025-11-16T16:37:57.299495,10.0,-74.98694938195835,0
2025-11-16T16:37:57.303029,10.0,-62.20224775040707,0
2025-11-16T16:37:57.305536,10.0,-63.80889253725816,0
2025-11-16T16:37:57.309582,10.0,-70.86338114132846,0
2025-11-16T16:37:57.312542,10.0,-73.23121187646522,0
2025-11-16T16:37:57.315057,10.0,-72.39069938583832,0
2025-11-16T16:37:57.321073,10.0,-70.61432622113344,0
2025-11-16T16:37:57.326618,10.0,-72.10617628050994,0
2025-11-16T16:37:57.329606,10.0,-71.71592429935278,0
2025-11-16T16:37:57.331608,10.0,-62.262419467331355,0
2025-11-16T16:37:57.333608,10.0,-62.90156102328916,0
2025-11-16T16:37:57.337131,10.0,-72.79269091844938,0
2025-11-16T16:37:57.340136,10.0,-76.71969052960903,0
2025-11-16T16:37:57.344135,10.0,-69.80968215054659,0
2025-11-16T16:37:57.346657,10.0,-67.60931809288046,0
2025-11-16T16:37:57.349174,10.0,-72.59221454348294,0
2025-11-16T16:37:57.352178,10.0,-64.26009001872461,0
2025-11-16T16:37:57.355175,10.0,-74.8035540018657,0
2025-11-16T16:37:57.358694,10.0,-72.82189645390166,0
2025-11-16T16:37:57.362694,10.0,-76.1299919722747,0
2025-11-16T16:37:57.365202,10.0,-75.30064043278317,0
2025-11-16T16:37:57.368225,10.0,-70.95957650680451,0
2025-11-16T16:37:57.371213,10.0,-61.02406677440604,0
2025-11-16T16:37:57.379746,10.0,-65.67097641039797,0
2025-11-16T16:37:57.382743,10.0,-68.02051670727286,0
2025-11-16T16:37:57.386270,10.0,-68.72678429088148,0
2025-11-16T16:37:57.388268,10.0,-60.861809679269186,0
2025-11-16T16:37:57.392291,10.0,-69.71587804442696,0
2025-11-16T16:37:57.395781,10.0,-65.98820646701388,0
2025-11-16T16:37:57.398793,10.0,-69.99335688713747,0
2025-11-16T16:37:57.400795,10.0,-63.55365657069318,0
2025-11-16T16:37:57.403792,10.0,-73.99521204494155,0
2025-11-16T16:37:57.407354,10.0,-67.37147746253616,0
2025-11-16T16:37:57.411350,10.0,-61.22985847658247,0
2025-11-16T16:37:57.414347,10.0,-79.6403870386125,0
2025-11-16T16:37:57.417903,10.0,-69.72049778610092,0
2025-11-16T16:37:57.419887,10.0,-69.38629168775407,0
2025-11-16T16:37:57.422891,10.0,-63.9984430201062,0
2025-11-16T16:37:57.427413,10.0,-65.66093446848066,0
2025-11-16T16:37:57.429415,10.0,-75.92692953985312,0
2025-11-16T16:37:57.431415,10.0,-69.1785267850228,0
2025-11-16T16:37:57.437943,10.0,-79.17261916018265,0
2025-11-16T16:37:57.442951,10.0,-65.65167599496252,0
2025-11-16T16:37:57.445452,10.0,-75.76058947909483,0
2025-11-16T16:37:57.448460,10.0,-72.6338061072859,0
2025-11-16T16:37:57.451468,10.0,-77.97730637182603,0
2025-11-16T16:37:57.453461,10.0,-71.83826795403225,0
2025-11-16T16:37:57.456010,10.0,-63.58608791644109,0
2025-11-16T16:37:57.460516,10.0,-79.85572131850985,0
2025-11-16T16:37:57.462516,10.0,-72.89477939428718,0
2025-11-16T16:37:57.466053,10.0,-75.80802341402469,0
2025-11-16T16:37:57.469038,10.0,-63.02265215496341,0
2025-11-16T16:37:57.471039,10.0,-74.15794071472541,0
2025-11-16T16:37:57.474043,10.0,-71.74915886761875,0
2025-11-16T16:37:57.477565,10.0,-77.26809750228875,0
2025-11-16T16:37:57.480565,10.0,-78.94096026538348,0
2025-11-16T16:37:57.482565,10.0,-76.76507489682245,0
2025-11-16T16:37:57.485081,10.0,-64.09812438826783,0
2025-11-16T16:37:57.488094,10.0,-72.54717150127863,0
2025-11-16T16:37:57.491107,10.0,-67.08693839659333,0
2025-11-16T16:37:57.498125,10.0,-62.71071760421231,0
2025-11-16T16:37:57.502125,10.0,-72.94235519090932,0
2025-11-16T16:37:57.504124,10.0,-77.88912179665087,0
2025-11-16T16:37:57.507655,10.0,-61.22180529687954,0
2025-11-16T16:37:57.511648,10.0,-70.45713473189922,0
2025-11-16T16:37:57.513650,10.0,-72.26926681900896,0
2025-11-16T16:37:57.518177,10.0,-61.80088071086402,0
2025-11-16T16:37:57.520176,10.0,-72.76823992415828,0
2025-11-16T16:37:57.524178,10.0,-75.79920881972367,0
2025-11-16T16:37:57.528709,10.0,-64.41704491698988,0
2025-11-16T16:37:57.531704,10.0,-64.68905175700897,0
2025-11-16T16:37:57.533707,10.0,-64.24037764168874,0
2025-11-16T16:37:57.537232,10.0,-68.3045706496564,0
2025-11-16T16:37:57.540237,10.0,-64.22595164186176,0
2025-11-16T16:37:57.544232,10.0,-62.549725471092025,0
2025-11-16T16:37:57.546745,10.0,-79.33684977966857,0
2025-11-16T16:37:57.549748,10.0,-78.45120507899684,0
2025-11-16T16:37:57.551748,10.0,-65.8169000907936,0
2025-11-16T16:37:57.555273,10.0,-67.15729206870427,0
2025-11-16T16:37:57.559803,10.0,-62.22668102641431,0
2025-11-16T16:37:57.565303,10.0,-78.30238365638579,0
2025-11-16T16:37:57.569316,10.0,-79.74864420479108,0
2025-11-16T16:37:57.572314,10.0,-66.6117146172781,0
2025-11-16T16:37:57.575830,10.0,-66.76726799918511,0
2025-11-16T16:37:57.579839,10.0,-61.140082289072645,0
2025-11-16T16:37:57.581837,10.0,-68.1168619925752,0
2025-11-16T16:37:57.583839,10.0,-74.8778371142763,0
2025-11-16T16:37:57.587366,10.0,-66.59410349455274,0
2025-11-16T16:37:57.590372,10.0,-69.48164257481626,0
2025-11-16T16:37:57.594888,10.0,-74.9974158150969,0
2025-11-16T16:37:57.597438,10.0,-68.34506827627631,0
2025-11-16T16:37:57.600979,10.0,-74.72616539730781,0
2025-11-16T16:37:57.602962,10.0,-67.70709589978486,0
2025-11-16T16:37:57.606493,10.0,-78.08588980492966,0
2025-11-16T16:37:57.610500,10.0,-75.73983205711754,0
2025-11-16T16:37:57.613487,10.0,-76.4094088895436,0
2025-11-16T16:37:57.616010,10.0,-63.65365710410553,0
2025-11-16T16:37:57.619007,10.0,-75.9818925784694,0
2025-11-16T16:37:57.621009,10.0,-61.34882790600291,0
2025-11-16T16:37:57.625562,10.0,-72.39097753517508,0
2025-11-16T16:37:57.628564,10.0,-65.98518188204977,0
2025-11-16T16:37:57.635081,10.0,-73.28471725601605,0
2025-11-16T16:37:57.638094,10.0,-64.45787473519752,0
2025-11-16T16:37:57.642117,10.0,-65.98006341452964,0
2025-11-16T16:37:57.645093,10.0,-76.90929531933574,0
2025-11-16T16:37:57.647612,10.0,-62.52468236060372,0
2025-11-16T16:37:57.650129,10.0,-66.01817763396504,0
2025-11-16T16:37:57.653127,10.0,-62.39380234330886,0
2025-11-16T16:37:57.655639,10.0,-62.7752283430385,0
2025-11-16T16:37:57.660647,10.0,-64.76739729495948,0
2025-11-16T16:37:57.663645,10.0,-65.1581706359371,0
2025-11-16T16:37:57.667173,10.0,-61.77017460932794,0
2025-11-16T16:37:57.671169,10.0,-78.353905379042,0
2025-11-16T16:37:57.675185,10.0,-72.565931803963,0
2025-11-16T16:37:57.678712,10.0,-74.05642740188027,0
2025-11-16T16:37:57.681711,10.0,-64.07491357787201,0
2025-11-16T16:37:57.685225,10.0,-67.2700341307821,0
2025-11-16T16:37:57.687237,10.0,-69.67418847065352,0
2025-11-16T16:37:57.690242,10.0,-69.00502360029539,0
2025-11-16T16:37:57.694745,10.0,-68.48025064638182,0
2025-11-16T16:37:57.696772,10.0,-73.89545088204557,0
2025-11-16T16:37:57.698779,10.0,-74.25514126444462,0
2025-11-16T16:37:57.702780,10.0,-63.282063054359,0
2025-11-16T16:37:57.711307,10.0,-72.62828182722345,0
2025-11-16T16:37:57.715305,10.0,-70.12669917252678,0
2025-11-16T16:37:57.717839,10.0,-65.12198522147253,0
2025-11-16T16:37:57.720826,10.0,-79.33919224637027,0
2025-11-16T16:37:57.723826,10.0,-79.7730818857228,0
2025-11-16T16:37:57.728365,10.0,-73.59216851808023,0
2025-11-16T16:37:57.731363,10.0,-60.10110801206941,0
2025-11-16T16:37:57.733364,10.0,-77.61775619533877,0
2025-11-16T16:37:57.736891,10.0,-79.95013194337025,0
2025-11-16T16:37:57.739894,10.0,-74.67137560036284,0
2025-11-16T16:37:57.744894,10.0,-62.434098264397406,0
2025-11-16T16:37:57.747412,10.0,-67.29581672526243,0
2025-11-16T16:37:57.750418,10.0,-72.09561590138352,0
2025-11-16T16:37:57.753413,10.0,-76.706038145458,0
2025-11-16T16:37:57.755936,10.0,-62.244913989219114,0
2025-11-16T16:37:57.759463,10.0,-61.22958782323964,0
2025-11-16T16:37:57.762457,10.0,-72.92528349984023,0
2025-11-16T16:37:57.764975,10.0,-71.26155434961403,0
2025-11-16T16:37:57.767990,10.0,-62.448755615679055,0
2025-11-16T16:37:57.770987,10.0,-69.05715561724632,0
2025-11-16T16:37:57.773991,10.0,-67.90742617063898,0
2025-11-16T16:37:57.777533,10.0,-69.83754199907015,0
2025-11-16T16:37:57.779531,10.0,-68.9909533416695,0
2025-11-16T16:37:57.787060,10.0,-62.36068716500945,0
2025-11-16T16:37:57.791062,10.0,-79.76691180462313,0
2025-11-16T16:37:57.795061,10.0,-73.65225735511014,0
2025-11-16T16:37:57.797590,10.0,-78.0995231857604,0
2025-11-16T16:37:57.800596,10.0,-73.40055242458573,0
2025-11-16T16:37:57.803590,10.0,-77.04644841865758,0
2025-11-16T16:37:57.806125,10.0,-72.86960094852888,0
2025-11-16T16:37:57.811128,10.0,-65.13759736656237,0
2025-11-16T16:37:57.814124,10.0,-65.9918713430981,0
2025-11-16T16:37:57.816644,10.0,-75.8871344666335,0
2025-11-16T16:37:57.819643,10.0,-68.8153130953336,0
2025-11-16T16:37:57.821643,10.0,-66.31057068794607,0
2025-11-16T16:37:57.826212,10.0,-78.50260556623428,0
2025-11-16T16:37:57.829179,10.0,-68.65130584921383,0
2025-11-16T16:37:57.831178,10.0,-64.38286840117938,0
2025-11-16T16:37:57.834188,10.0,-66.45764954510202,0
2025-11-16T16:37:57.836715,10.0,-72.08084518427344,0
2025-11-16T16:37:57.839718,10.0,-69.85849948322779,0
2025-11-16T16:37:57.845221,10.0,-66.77488693667232,0
2025-11-16T16:37:57.848233,10.0,-65.1411370735745,0
2025-11-16T16:37:57.851234,10.0,-64.45228221117611,0
2025-11-16T16:37:57.853752,10.0,-69.0582695357113,0
2025-11-16T16:37:57.856281,10.0,-78.65160440835217,0
2025-11-16T16:37:57.860278,10.0,-66.01984813992145,0
2025-11-16T16:37:57.866796,10.0,-71.3067965541317,0
2025-11-16T16:37:57.870794,10.0,-60.95072525251642,0
2025-11-16T16:37:57.873794,10.0,-69.95531147386494,0
2025-11-16T16:37:57.878339,10.0,-67.6207190485773,0
2025-11-16T16:37:57.880325,10.0,-74.0985292172827,0
2025-11-16T16:37:57.883329,10.0,-74.4325420533092,0
2025-11-16T16:37:57.885841,10.0,-64.55385377173636,0
2025-11-16T16:37:57.888850,10.0,-68.98472012132116,0
2025-11-16T16:37:57.893848,10.0,-67.43907461221066,0
2025-11-16T16:37:57.895384,10.0,-73.32284864943827,0
2025-11-16T16:37:57.898433,10.0,-62.81866511182305,0
2025-11-16T16:37:57.901432,10.0,-65.94106794573588,0
2025-11-16T16:37:57.903434,10.0,-66.95302489551037,0
2025-11-16T16:37:57.906971,10.0,-77.86681375310874,0
2025-11-16T16:37:57.910960,10.0,-61.08663646384635,0
2025-11-16T16:37:57.913958,10.0,-66.69562198509965,0
2025-11-16T16:37:57.916505,10.0,-70.23028776086635,0
2025-11-16T16:37:57.920190,10.0,-63.45510674229024,0
2025-11-16T16:37:57.922192,10.0,-66.47386465487237,0
2025-11-16T16:37:57.926732,10.0,-72.84387803895085,0
2025-11-16T16:37:57.929726,10.0,-78.56035153451164,0
2025-11-16T16:37:57.931727,10.0,-78.23274514343922,0
2025-11-16T16:37:57.935243,10.0,-76.37371479990912,0
2025-11-16T16:37:57.937253,10.0,-68.97424451312145,0
2025-11-16T16:37:57.940257,10.0,-72.17961163262581,0
2025-11-16T16:37:57.947773,10.0,-69.00519863367258,0
2025-11-16T16:37:57.951776,10.0,-66.73026908091681,0
2025-11-16T16:37:57.953773,10.0,-73.93596922062152,0
2025-11-16T16:37:57.957305,10.0,-69.43481009303218,0
2025-11-16T16:37:57.960856,10.0,-72.86227931604716,0
2025-11-16T16:37:57.963851,10.0,-68.99976070214889,0
2025-11-16T16:37:57.966387,10.0,-73.35529445305217,0
2025-11-16T16:37:57.969386,10.0,-61.14198912068753,0
2025-11-16T16:37:57.971384,10.0,-65.06876826308041,0
2025-11-16T16:37:57.974905,10.0,-69.1733985097316,0
2025-11-16T16:37:57.979920,10.0,-70.86607989431614,0
2025-11-16T16:37:57.981916,10.0,-60.72389743529783,0
2025-11-16T16:37:57.985432,10.0,-62.262300393031865,0
2025-11-16T16:37:57.987437,10.0,-72.5853963677128,0
2025-11-16T16:37:57.990443,10.0,-74.70327107786287,0
2025-11-16T16:37:57.994959,10.0,-60.256003626045086,0
2025-11-16T16:37:57.997482,10.0,-71.56328496744042,0
2025-11-16T16:37:58.000492,10.0,-76.48771289843214,0
2025-11-16T16:37:58.002488,10.0,-69.07276326183431,0
2025-11-16T16:37:58.005529,10.0,-75.41060460172825,0
2025-11-16T16:37:58.009550,10.0,-68.27326851382027,0
2025-11-16T16:37:58.012540,10.0,-77.98025655100757,0
2025-11-16T16:37:58.015058,10.0,-79.59811324554396,0
2025-11-16T16:37:58.018071,10.0,-77.53101100407693,0
2025-11-16T16:37:58.020072,10.0,-61.000731309891954,0
2025-11-16T16:37:58.023075,10.0,-78.00074897756834,0
2025-11-16T16:37:58.031618,10.0,-65.92252878876306,0
2025-11-16T16:37:58.035130,10.0,-64.21702482396535,0
2025-11-16T16:37:58.037143,10.0,-76.44416389358909,0
2025-11-16T16:37:58.040145,10.0,-66.06669493088083,0
2025-11-16T16:37:58.045658,10.0,-68.575986541213,0
2025-11-16T16:37:58.047667,10.0,-65.04039488021354,0
2025-11-16T16:37:58.052181,10.0,-63.72187176370943,0
2025-11-16T16:37:58.054189,10.0,-74.13838863135916,0
2025-11-16T16:37:58.058713,10.0,-74.94667945675364,0
2025-11-16T16:37:58.062711,10.0,-79.0778480867716,0
2025-11-16T16:37:58.065224,10.0,-67.1428375248669,0
2025-11-16T16:37:58.069241,10.0,-79.7529787120927,0
2025-11-16T16:37:58.072234,10.0,-67.70578312598569,0
2025-11-16T16:37:58.077819,10.0,-65.8498981900049,0
2025-11-16T16:37:58.079821,10.0,-70.67452299064746,0
2025-11-16T16:37:58.082821,10.0,-62.80451621640735,0
2025-11-16T16:37:58.085333,10.0,-77.51635703146128,0
2025-11-16T16:37:58.089348,10.0,-63.494789141385894,0
2025-11-16T16:37:58.093365,10.0,-77.69114530452191,0
2025-11-16T16:37:58.095918,10.0,-66.29778818840468,0
2025-11-16T16:37:58.098446,10.0,-76.33432161132389,0
2025-11-16T16:37:58.100976,10.0,-69.91332997156948,0
2025-11-16T16:37:58.103970,10.0,-73.231199439006,0
2025-11-16T16:37:58.107491,10.0,-72.68293597312928,0
2025-11-16T16:37:58.111488,10.0,-65.05586209419323,0
2025-11-16T16:37:58.113489,10.0,-67.89316311438098,0
2025-11-16T16:37:58.116043,10.0,-67.04681816945546,0
2025-11-16T16:37:58.125565,10.0,-70.87155694262643,0
2025-11-16T16:37:58.130584,10.0,-75.36759472776185,0
2025-11-16T16:37:58.135091,10.0,-69.33512687199581,0
2025-11-16T16:37:58.138098,10.0,-78.50415050107225,0
2025-11-16T16:37:58.141100,10.0,-68.25599296705046,0
2025-11-16T16:37:58.145099,10.0,-78.31363075867698,0
2025-11-16T16:37:58.147771,10.0,-72.43454435634891,0
2025-11-16T16:37:58.149774,10.0,-75.28390262424146,0
2025-11-16T16:37:58.152773,10.0,-65.20763122274641,0
2025-11-16T16:37:58.156288,10.0,-74.70017044179487,0
2025-11-16T16:37:58.161287,10.0,-75.70359989190841,0
2025-11-16T16:37:58.164285,10.0,-66.92571531603178,0
2025-11-16T16:37:58.167805,10.0,-78.77196770891173,0
2025-11-16T16:37:58.169802,10.0,-67.63036005723582,0
2025-11-16T16:37:58.172803,10.0,-75.79084936580507,0
2025-11-16T16:37:58.177341,10.0,-78.5553493162938,0
2025-11-16T16:37:58.180330,10.0,-72.13770766065436,0
2025-11-16T16:37:58.183331,10.0,-70.11775501581019,0
2025-11-16T16:37:58.186477,10.0,-66.2692628160942,0
2025-11-16T16:37:58.189478,10.0,-74.40415737181816,0
2025-11-16T16:37:58.193485,10.0,-77.09886532842756,0
2025-11-16T16:37:58.196000,10.0,-66.05633631797076,0
2025-11-16T16:37:58.199033,10.0,-72.07732253192084,0
2025-11-16T16:37:58.203035,10.0,-64.24832862479559,0
2025-11-16T16:37:58.206128,10.0,-72.43817092795314,0
2025-11-16T16:37:58.210650,10.0,-69.0526286893452,0
2025-11-16T16:37:58.212652,10.0,-66.61516950111704,0
2025-11-16T16:37:58.217183,10.0,-61.747645371803515,0
2025-11-16T16:37:58.224172,10.0,-67.75652680581588,0
2025-11-16T16:37:58.228695,10.0,-77.84569165760247,0
2025-11-16T16:37:58.235205,10.0,-73.96609904567117,0
2025-11-16T16:37:58.239216,10.0,-72.4409138695487,0
2025-11-16T16:37:58.243223,10.0,-73.67010025444246,0
2025-11-16T16:37:58.245729,10.0,-69.59524368506388,0
2025-11-16T16:37:58.248735,10.0,-74.00565255857315,0
2025-11-16T16:37:58.251734,10.0,-60.810299297881066,0
2025-11-16T16:37:58.253737,10.0,-60.17258963314492,0
2025-11-16T16:37:58.257792,10.0,-70.08994154962211,0
2025-11-16T16:37:58.261789,10.0,-61.23387833777201,0
2025-11-16T16:37:58.263789,10.0,-63.18164324797148,0
2025-11-16T16:37:58.267337,10.0,-63.792247300898964,0
2025-11-16T16:37:58.270318,10.0,-70.21813329531547,0
2025-11-16T16:37:58.272319,10.0,-66.61158495982318,0
2025-11-16T16:37:58.276854,10.0,-77.3091223578824,0
2025-11-16T16:37:58.279853,10.0,-66.62769634905146,0
2025-11-16T16:37:58.282853,10.0,-66.47210974914142,0
2025-11-16T16:37:58.285359,10.0,-76.41501445140509,0
2025-11-16T16:37:58.287363,10.0,-69.68359634976922,0
2025-11-16T16:37:58.291370,10.0,-79.06039235371261,0
2025-11-16T16:37:58.294879,10.0,-72.15001174384484,0
2025-11-16T16:37:58.297402,10.0,-62.7578816720076,0
2025-11-16T16:37:58.300412,10.0,-71.95439211119871,0
2025-11-16T16:37:58.302920,10.0,-62.189207937090885,0
2025-11-16T16:37:58.306455,10.0,-79.82296450698058,0
2025-11-16T16:37:58.310452,10.0,-74.10623534732052,0
2025-11-16T16:37:58.313451,10.0,-67.48516636744125,0
2025-11-16T16:37:58.315989,10.0,-76.48517699087989,0
2025-11-16T16:37:58.321975,10.0,-70.96265692979661,0
2025-11-16T16:37:58.326523,10.0,-68.81679330904662,0
2025-11-16T16:37:58.328518,10.0,-67.4896457482178,0
2025-11-16T16:37:58.331522,10.0,-73.94560078370407,0
2025-11-16T16:37:58.333529,10.0,-64.91855814910177,0
2025-11-16T16:37:58.336065,10.0,-72.37388258358662,0
2025-11-16T16:37:58.339056,10.0,-62.73666754584428,0
2025-11-16T16:37:58.343058,10.0,-65.36814768606942,0
2025-11-16T16:37:58.354107,10.0,-72.83209868244242,0
2025-11-16T16:37:58.360643,10.0,-66.9008090879263,0
2025-11-16T16:37:58.368193,10.0,-71.68620518314115,0
2025-11-16T16:37:58.372192,10.0,-61.936901492186564,0
2025-11-16T16:37:58.378732,10.0,-63.99952474031656,0
2025-11-16T16:37:58.382732,10.0,-67.9929927904214,0
