Timestamp,Power,Result,PatternRIS0
2025-11-12T12:09:30.701811,10.0,-67.99007349805171,20
2025-11-12T12:09:30.713314,10.0,-68.14092648587612,21
2025-11-12T12:09:30.725978,10.0,-74.04147925219738,22
2025-11-12T12:09:30.740748,10.0,-76.18774184379099,23
2025-11-12T12:09:30.755280,10.0,-64.19330750142231,24
2025-11-12T12:09:30.768350,10.0,-70.52186502629309,25
2025-11-12T12:09:30.780718,10.0,-69.93860380789198,26
2025-11-12T12:09:30.793249,10.0,-75.76826736626725,27
2025-11-12T12:09:30.806777,10.0,-75.94038398061149,28
2025-11-12T12:09:30.820434,10.0,-79.42166156513053,29
2025-11-12T12:09:30.832792,10.0,-64.66897536485077,30
2025-11-12T12:56:18.506476,10.0,-72.59786543183723,0
2025-11-12T12:56:18.516994,10.0,-61.88230039488718,1
2025-11-12T12:56:18.524890,10.0,-71.37563712825491,2
2025-11-12T12:56:18.531409,10.0,-62.35260936020656,3
2025-11-12T12:56:18.540521,10.0,-73.23617595237877,4
2025-11-12T12:56:18.546518,10.0,-78.1733976797994,5
2025-11-12T12:56:18.553035,10.0,-77.2808212727567,6
2025-11-12T12:56:18.562097,10.0,-61.446026269424195,7
2025-11-12T12:56:18.568096,10.0,-61.86749012596489,8
2025-11-12T12:56:18.574960,10.0,-69.85436603046476,9
2025-11-12T12:56:18.581100,10.0,-74.47052952424227,10
2025-11-12T12:56:18.588109,10.0,-75.4684133320815,11
2025-11-12T12:56:18.593799,10.0,-74.52367324440985,12
2025-11-12T12:56:18.601183,10.0,-62.37140493600412,13
2025-11-12T12:56:18.608161,10.0,-75.91362213023127,14
2025-11-12T12:56:18.614274,10.0,-61.399044053794896,15
2025-11-12T12:56:18.621488,10.0,-79.06753028899442,16
2025-11-12T12:56:18.626487,10.0,-68.83691296107534,17
2025-11-12T12:56:18.634029,10.0,-64.61671581452408,18
2025-11-12T12:56:18.639401,10.0,-60.6747551636133,19
2025-11-12T12:56:18.645404,10.0,-60.29662242171614,20
2025-11-12T12:56:18.651468,10.0,-76.77771374011651,21
2025-11-12T12:56:18.656467,10.0,-71.6216811873409,22
2025-11-12T12:56:18.663982,10.0,-65.19247925518027,23
2025-11-12T12:56:18.671036,10.0,-73.48819893461607,24
2025-11-12T12:56:18.677038,10.0,-76.97126328158664,25
2025-11-12T12:56:18.685561,10.0,-63.67514142950121,26
2025-11-12T12:56:18.691076,10.0,-61.14612685772069,27
2025-11-12T12:56:18.696595,10.0,-67.73571023344945,28
2025-11-12T12:56:18.704110,10.0,-68.14104509124915,29
2025-11-12T12:56:18.709640,10.0,-79.27081377191308,30
2025-11-12T13:05:38.029414,10.0,-65.64226183094587,0
2025-11-12T13:05:38.038971,10.0,-70.50491971234464,1
2025-11-12T13:05:38.045978,10.0,-69.40579314326396,2
2025-11-12T13:05:38.052519,10.0,-67.44893537790318,3
2025-11-12T13:05:38.059725,10.0,-73.44891599781525,4
2025-11-12T13:05:38.066026,10.0,-79.08418229632609,5
2025-11-12T13:05:38.074305,10.0,-63.29676702723091,6
2025-11-12T13:05:38.080823,10.0,-69.76798244668626,7
2025-11-12T13:05:38.085823,10.0,-77.9441376554918,8
2025-11-12T13:05:38.094057,10.0,-79.86243310942778,9
2025-11-12T13:05:38.099098,10.0,-60.61184829798524,10
2025-11-12T13:05:38.104606,10.0,-72.31251540818354,11
2025-11-12T13:05:38.113481,10.0,-67.99580733174723,12
2025-11-12T13:05:38.122003,10.0,-69.50898076492473,13
2025-11-12T13:05:38.129044,10.0,-73.38134400589075,14
2025-11-12T13:05:38.135051,10.0,-74.79497759955106,15
2025-11-12T13:05:38.140228,10.0,-75.05594850694902,16
2025-11-12T13:05:38.147750,10.0,-73.74864313683253,17
2025-11-12T13:05:38.153753,10.0,-69.11874723750398,18
2025-11-12T13:05:38.161268,10.0,-62.43150162403735,19
2025-11-12T13:05:38.167793,10.0,-70.8394410584874,20
2025-11-12T13:05:38.173796,10.0,-74.86089847587688,21
2025-11-12T13:05:38.181041,10.0,-69.98142059230035,22
2025-11-12T13:05:38.187096,10.0,-77.3708214228157,23
2025-11-12T13:05:38.195096,10.0,-78.17511590437321,24
2025-11-12T13:05:38.200380,10.0,-64.2928254851708,25
2025-11-12T13:05:38.205910,10.0,-76.11031537128723,26
2025-11-12T13:05:38.213016,10.0,-78.02878074817656,27
2025-11-12T13:05:38.219541,10.0,-66.42084343705733,28
2025-11-12T13:05:38.227950,10.0,-72.15254981417269,29
2025-11-12T13:05:38.232960,10.0,-66.85324315411455,30
2025-11-12T13:08:37.848551,10.0,-62.89835904186094,0
2025-11-12T13:08:37.860073,10.0,-69.39543673734164,1
2025-11-12T13:08:37.866074,10.0,-66.56894811793595,2
2025-11-12T13:08:37.876483,10.0,-62.2601817709717,3
2025-11-12T13:08:37.885053,10.0,-67.68545269988601,4
2025-11-12T13:08:37.892199,10.0,-78.26466557441195,5
2025-11-12T13:08:37.899366,10.0,-74.28708221637585,6
2025-11-12T13:08:37.908411,10.0,-68.02723158647616,7
2025-11-12T13:08:37.916538,10.0,-76.04438124245479,8
2025-11-12T13:08:37.922080,10.0,-62.91291502566942,9
2025-11-12T13:08:37.930610,10.0,-69.6699708855821,10
2025-11-12T13:08:37.936598,10.0,-79.06855355117024,11
2025-11-12T13:08:37.943113,10.0,-77.9438217573422,12
2025-11-12T13:08:37.950236,10.0,-66.65790944308945,13
2025-11-12T13:08:37.955245,10.0,-74.57542586037692,14
2025-11-12T13:08:37.964310,10.0,-74.17669379435998,15
2025-11-12T13:08:37.969349,10.0,-61.80730244426741,16
2025-11-12T13:08:37.977347,10.0,-71.01268395094588,17
2025-11-12T13:08:37.983858,10.0,-64.44920431747548,18
2025-11-12T13:08:37.989374,10.0,-66.72251723036243,19
2025-11-12T13:08:37.998381,10.0,-69.7350352110403,20
2025-11-12T13:08:38.003415,10.0,-70.43746308680467,21
2025-11-12T13:08:38.010472,10.0,-68.46221818803267,22
2025-11-12T13:08:38.016984,10.0,-74.70934414254319,23
2025-11-12T13:08:38.023504,10.0,-75.21299423139415,24
2025-11-12T13:08:38.032041,10.0,-71.48486133726104,25
2025-11-12T13:08:38.038550,10.0,-62.31551201318875,26
2025-11-12T13:08:38.046565,10.0,-73.96390183656439,27
2025-11-12T13:08:38.052087,10.0,-74.22254338234603,28
2025-11-12T13:08:38.062252,10.0,-73.18209907731455,29
2025-11-12T13:08:38.068404,10.0,-63.229628658845115,30
2025-11-12T13:08:50.626415,10.0,-78.13207708810654,0
2025-11-12T13:08:50.639455,10.0,-78.54028428438936,1
2025-11-12T13:08:50.648456,10.0,-71.37103851289527,2
2025-11-12T13:08:50.654978,10.0,-71.63526339578907,3
2025-11-12T13:08:50.661491,10.0,-79.12761240190792,4
2025-11-12T13:08:50.668489,10.0,-71.50153349939828,5
2025-11-12T13:08:50.674117,10.0,-64.181810851096,6
2025-11-12T13:08:50.681648,10.0,-70.76401080709752,7
2025-11-12T13:08:50.686650,10.0,-64.55521209907756,8
2025-11-12T13:08:50.692163,10.0,-60.77468348740764,9
2025-11-12T13:08:50.699194,10.0,-62.99143380142018,10
2025-11-12T13:08:50.705197,10.0,-76.19455636300435,11
2025-11-12T13:08:50.712724,10.0,-62.73625711354558,12
2025-11-12T13:08:50.717218,10.0,-79.4873600015665,13
2025-11-12T13:08:50.722806,10.0,-71.82878831276746,14
2025-11-12T13:08:50.730331,10.0,-70.98228184506951,15
2025-11-12T13:08:50.735332,10.0,-67.94534538419903,16
2025-11-12T13:08:50.740850,10.0,-63.35302381408992,17
2025-11-12T13:08:50.749368,10.0,-63.099661607997334,18
2025-11-12T13:08:50.753368,10.0,-65.47076392342412,19
2025-11-12T13:08:50.759885,10.0,-70.48730846264462,20
2025-11-12T13:08:50.766884,10.0,-64.5401850720986,21
2025-11-12T13:08:50.772399,10.0,-67.74482237519753,22
2025-11-12T13:08:50.779594,10.0,-67.10499210649272,23
2025-11-12T13:08:50.784595,10.0,-70.89310553907478,24
2025-11-12T13:08:50.791132,10.0,-78.08322201796474,25
2025-11-12T13:08:50.798131,10.0,-68.09672431123622,26
2025-11-12T13:08:50.802652,10.0,-63.062618050223634,27
2025-11-12T13:08:50.810173,10.0,-60.27699085081373,28
2025-11-12T13:08:50.816262,10.0,-66.24214664183651,29
2025-11-12T13:08:50.821286,10.0,-64.25712755298244,30
