Timestamp,Power,Result,PatternRIS0,PatternRIS1
2026-04-09T14:57:28.711244,10.0,-49.06190872192383,0,27
2026-04-09T14:57:28.927756,10.0,-50.43893337249756,0,28
2026-04-09T14:57:29.144184,10.0,-48.796443939208984,0,29
2026-04-09T14:57:29.363426,10.0,-49.34488773345947,0,30
2026-04-09T14:57:29.577119,10.0,-49.261417388916016,0,31
2026-04-09T15:01:18.199905,10.0,-48.89304161071777,0,0
2026-04-09T15:01:18.421372,10.0,-48.45221996307373,1,0
2026-04-09T15:01:18.638892,10.0,-48.37449073791504,2,0
2026-04-09T15:01:18.853241,10.0,-48.267149925231934,3,0
2026-04-09T15:01:19.073337,10.0,-48.858327865600586,4,0
2026-04-09T15:01:19.291025,10.0,-48.66075038909912,5,0
2026-04-09T15:01:19.506425,10.0,-48.57431411743164,6,0
2026-04-09T15:01:19.723191,10.0,-48.58058452606201,7,0
2026-04-09T15:01:19.939890,10.0,-48.67412090301514,8,0
2026-04-09T15:01:20.157310,10.0,-48.63969802856445,9,0
2026-04-09T15:01:20.378611,10.0,-48.622870445251465,10,0
2026-04-09T15:01:20.596145,10.0,-48.65707874298096,11,0
2026-04-09T15:01:20.814570,10.0,-48.65056037902832,12,0
2026-04-09T15:01:21.030991,10.0,-48.6660099029541,13,0
2026-04-09T15:01:21.247023,10.0,-48.39019298553467,14,0
2026-04-09T15:01:21.459528,10.0,-48.60294818878174,15,0
2026-04-09T15:01:21.679128,10.0,-48.653411865234375,16,0
2026-04-09T15:01:21.892350,10.0,-48.61562728881836,17,0
2026-04-09T15:01:22.112459,10.0,-48.676180839538574,18,0
2026-04-09T15:01:22.329940,10.0,-48.61744403839111,19,0
2026-04-09T15:01:22.544381,10.0,-48.58412742614746,20,0
2026-04-09T15:01:22.765359,10.0,-48.524227142333984,21,0
2026-04-09T15:01:22.982751,10.0,-48.56423377990723,22,0
2026-04-09T15:01:23.199869,10.0,-48.57269763946533,23,0
2026-04-09T15:01:23.414438,10.0,-48.58731746673584,24,0
2026-04-09T15:01:23.635141,10.0,-48.607988357543945,25,0
2026-04-09T15:01:23.850181,10.0,-48.66233825683594,26,0
2026-04-09T15:01:24.066726,10.0,-48.63658905029297,27,0
2026-04-09T15:01:24.286994,10.0,-48.58859062194824,28,0
2026-04-09T15:01:24.500967,10.0,-48.61190319061279,29,0
2026-04-09T15:01:24.718132,10.0,-48.545331954956055,30,0
2026-04-09T15:01:24.938641,10.0,-48.498830795288086,31,0
2026-04-09T15:01:25.155569,10.0,-48.51973533630371,0,0
2026-04-09T15:01:25.370236,10.0,-48.44834804534912,0,1
2026-04-09T15:01:25.587672,10.0,-48.44101428985596,0,2
2026-04-09T15:01:25.801695,10.0,-48.399343490600586,0,3
2026-04-09T15:01:26.019008,10.0,-48.420162200927734,0,4
2026-04-09T15:01:26.235535,10.0,-48.413329124450684,0,5
2026-04-09T15:01:26.452612,10.0,-48.504977226257324,0,6
2026-04-09T15:01:26.669429,10.0,-49.13516044616699,0,7
2026-04-09T15:01:26.887155,10.0,-48.355302810668945,0,8
2026-04-09T15:01:27.103723,10.0,-48.41064929962158,0,9
2026-04-09T15:01:27.318609,10.0,-48.91629695892334,0,10
2026-04-09T15:01:27.535590,10.0,-48.34090232849121,0,11
2026-04-09T15:01:27.756086,10.0,-48.978939056396484,0,12
2026-04-09T15:01:27.969993,10.0,-48.81589889526367,0,13
2026-04-09T15:01:28.187580,10.0,-48.957204818725586,0,14
2026-04-09T15:01:28.408116,10.0,-48.59364032745361,0,15
2026-04-09T15:01:28.622136,10.0,-48.92512798309326,0,16
2026-04-09T15:01:28.839403,10.0,-48.787217140197754,0,17
2026-04-09T15:01:29.060244,10.0,-48.24263572692871,0,18
2026-04-09T15:01:29.274604,10.0,-48.64687442779541,0,19
2026-04-09T15:01:29.492269,10.0,-48.94460678100586,0,20
2026-04-09T15:01:29.711362,10.0,-48.810768127441406,0,21
2026-04-09T15:01:29.931547,10.0,-48.274383544921875,0,22
2026-04-09T15:01:30.145330,10.0,-48.75826835632324,0,23
2026-04-09T15:01:30.362580,10.0,-48.26230525970459,0,24
2026-04-09T15:01:30.583073,10.0,-49.14139270782471,0,25
2026-04-09T15:01:30.801163,10.0,-48.20476531982422,0,26
2026-04-09T15:01:31.015013,10.0,-48.357295989990234,0,27
2026-04-09T15:01:31.231208,10.0,-48.03560733795166,0,28
2026-04-09T15:01:31.447540,10.0,-47.885379791259766,0,29
2026-04-09T15:01:31.664618,10.0,-47.93995380401611,0,30
2026-04-09T15:01:31.881842,10.0,-47.904372215270996,0,31
2026-04-09T15:02:02.596024,10.0,-47.83113956451416,0,0
2026-04-09T15:02:02.811663,10.0,-47.66990661621094,1,0
2026-04-09T15:02:03.026970,10.0,-48.1239652633667,2,0
2026-04-09T15:02:03.247434,10.0,-47.8911018371582,3,0
2026-04-09T15:02:03.461558,10.0,-48.00874710083008,4,0
2026-04-09T15:02:03.678536,10.0,-47.995100021362305,5,0
2026-04-09T15:02:03.898724,10.0,-47.799363136291504,6,0
2026-04-09T15:02:04.113473,10.0,-47.50659465789795,7,0
2026-04-09T15:02:04.331046,10.0,-49.404306411743164,8,0
2026-04-09T15:02:04.551020,10.0,-48.5399055480957,9,0
2026-04-09T15:02:04.768062,10.0,-48.78326892852783,10,0
2026-04-09T15:02:04.985520,10.0,-49.20844078063965,11,0
2026-04-09T15:02:05.202022,10.0,-49.18017387390137,12,0
2026-04-09T15:02:05.418830,10.0,-49.3631649017334,13,0
2026-04-09T15:02:05.636445,10.0,-49.402875900268555,14,0
2026-04-09T15:02:05.850960,10.0,-49.317941665649414,15,0
2026-04-09T15:02:06.071151,10.0,-48.86472702026367,16,0
2026-04-09T15:02:06.287958,10.0,-49.49782371520996,17,0
2026-04-09T15:02:06.505637,10.0,-49.48345184326172,18,0
2026-04-09T15:02:06.722988,10.0,-49.23748970031738,19,0
2026-04-09T15:02:06.939614,10.0,-49.67448711395264,20,0
2026-04-09T15:02:07.157433,10.0,-48.92231464385986,21,0
2026-04-09T15:02:07.374724,10.0,-48.936219215393066,22,0
2026-04-09T15:02:07.589479,10.0,-48.96721839904785,23,0
2026-04-09T15:02:07.810194,10.0,-48.95186424255371,24,0
2026-04-09T15:02:08.026834,10.0,-48.993144035339355,25,0
2026-04-09T15:02:08.243870,10.0,-48.90703201293945,26,0
2026-04-09T15:02:08.460946,10.0,-48.92935752868652,27,0
2026-04-09T15:02:08.678057,10.0,-48.94989013671875,28,0
2026-04-09T15:02:08.895360,10.0,-48.924593925476074,29,0
2026-04-09T15:02:09.112088,10.0,-48.897528648376465,30,0
2026-04-09T15:02:09.330376,10.0,-48.92610549926758,31,0
2026-04-09T15:02:09.547035,10.0,-48.89556407928467,0,0
2026-04-09T15:02:09.763407,10.0,-48.921756744384766,0,1
2026-04-09T15:02:09.979852,10.0,-48.91092300415039,0,2
2026-04-09T15:02:10.197230,10.0,-48.936872482299805,0,3
2026-04-09T15:02:10.414917,10.0,-48.964529037475586,0,4
2026-04-09T15:02:10.631047,10.0,-48.990139961242676,0,5
2026-04-09T15:02:10.849160,10.0,-48.945350646972656,0,6
2026-04-09T15:02:11.066126,10.0,-48.9054536819458,0,7
2026-04-09T15:02:11.283067,10.0,-48.903517723083496,0,8
2026-04-09T15:02:11.501210,10.0,-48.926377296447754,0,9
2026-04-09T15:02:11.718862,10.0,-48.91594409942627,0,10
2026-04-09T15:02:11.936799,10.0,-48.8890266418457,0,11
2026-04-09T15:02:12.153851,10.0,-48.87530326843262,0,12
2026-04-09T15:02:12.371426,10.0,-48.87411117553711,0,13
2026-04-09T15:02:12.586464,10.0,-48.86791229248047,0,14
2026-04-09T15:02:12.806779,10.0,-48.89503479003906,0,15
2026-04-09T15:02:13.023573,10.0,-48.844618797302246,0,16
2026-04-09T15:02:13.240957,10.0,-48.7630033493042,0,17
2026-04-09T15:02:13.458604,10.0,-49.06384468078613,0,18
2026-04-09T15:02:13.676139,10.0,-49.10970687866211,0,19
2026-04-09T15:02:13.894335,10.0,-48.92772197723389,0,20
2026-04-09T15:02:14.110864,10.0,-49.300994873046875,0,21
2026-04-09T15:02:14.325137,10.0,-49.392595291137695,0,22
2026-04-09T15:02:14.546404,10.0,-49.38121795654297,0,23
2026-04-09T15:02:14.762701,10.0,-49.362220764160156,0,24
2026-04-09T15:02:14.979614,10.0,-49.439454078674316,0,25
2026-04-09T15:02:15.197772,10.0,-49.46807384490967,0,26
2026-04-09T15:02:15.414919,10.0,-49.281907081604004,0,27
2026-04-09T15:02:15.629505,10.0,-49.22346115112305,0,28
2026-04-09T15:02:15.850135,10.0,-49.1718053817749,0,29
2026-04-09T15:02:16.067188,10.0,-48.790831565856934,0,30
2026-04-09T15:02:16.284734,10.0,-48.5957145690918,0,31
2026-04-09T15:26:26.646997,10.0,-48.66101264953613,0,0,0
2026-04-09T15:26:26.859299,10.0,-49.6060848236084,1,0,0
2026-04-09T15:26:27.079062,10.0,-49.862380027770996,2,0,0
2026-04-09T15:26:27.296077,10.0,-49.45778846740723,3,0,0
2026-04-09T15:26:27.509151,10.0,-49.81770992279053,4,0,0
2026-04-09T15:26:27.726014,10.0,-49.65374946594238,5,0,0
2026-04-09T15:26:27.946959,10.0,-49.702463150024414,6,0,0
2026-04-09T15:26:28.164070,10.0,-49.49544906616211,7,0,0
2026-04-09T15:26:28.378306,10.0,-49.57535743713379,8,0,0
2026-04-09T15:26:28.595422,10.0,-49.7987174987793,9,0,0
2026-04-09T15:26:28.814871,10.0,-49.858131408691406,10,0,0
2026-04-09T15:26:29.028804,10.0,-49.442200660705566,11,0,0
2026-04-09T15:26:29.246341,10.0,-50.03678798675537,12,0,0
2026-04-09T15:26:29.463209,10.0,-49.7341251373291,13,0,0
2026-04-09T15:26:29.679464,10.0,-49.930081367492676,14,0,0
2026-04-09T15:26:29.897075,10.0,-49.614806175231934,15,0,0
2026-04-09T15:26:30.113825,10.0,-49.67508316040039,16,0,0
2026-04-09T15:26:30.330535,10.0,-49.57550525665283,17,0,0
2026-04-09T15:26:30.547782,10.0,-49.576478004455566,18,0,0
2026-04-09T15:26:30.765256,10.0,-49.859352111816406,19,0,0
2026-04-09T15:26:30.982145,10.0,-49.43528175354004,20,0,0
2026-04-09T15:26:31.198056,10.0,-49.46152687072754,21,0,0
2026-04-09T15:26:31.414555,10.0,-50.074992179870605,22,0,0
2026-04-09T15:26:31.631691,10.0,-49.94877815246582,23,0,0
2026-04-09T15:26:31.848068,10.0,-50.059566497802734,24,0,0
2026-04-09T15:26:32.065570,10.0,-49.96523857116699,25,0,0
2026-04-09T15:26:32.281954,10.0,-49.885311126708984,26,0,0
2026-04-09T15:26:32.498446,10.0,-49.90227222442627,27,0,0
2026-04-09T15:26:32.714483,10.0,-49.88676071166992,28,0,0
2026-04-09T15:26:32.929871,10.0,-50.07631301879883,29,0,0
2026-04-09T15:26:33.146332,10.0,-50.365424156188965,30,0,0
2026-04-09T15:26:33.363370,10.0,-49.65360164642334,31,0,0
2026-04-09T15:26:33.579982,10.0,-49.76975917816162,0,0,0
2026-04-09T15:26:33.800035,10.0,-50.15606880187988,0,1,0
2026-04-09T15:26:34.014668,10.0,-49.50934410095215,0,2,0
2026-04-09T15:26:34.231496,10.0,-49.81390953063965,0,3,0
2026-04-09T15:26:34.448515,10.0,-50.18990993499756,0,4,0
2026-04-09T15:26:34.669150,10.0,-50.33191680908203,0,5,0
2026-04-09T15:26:34.883540,10.0,-50.31993389129639,0,6,0
2026-04-09T15:26:35.100093,10.0,-50.312228202819824,0,7,0
2026-04-09T15:26:35.316999,10.0,-50.36677360534668,0,8,0
2026-04-09T15:26:35.533656,10.0,-50.29608726501465,0,9,0
2026-04-09T15:26:35.750015,10.0,-50.11399269104004,0,10,0
2026-04-09T15:26:35.967511,10.0,-50.09204387664795,0,11,0
2026-04-09T15:26:36.187450,10.0,-50.286011695861816,0,12,0
2026-04-09T15:26:36.401286,10.0,-50.24553298950195,0,13,0
2026-04-09T15:26:36.618709,10.0,-50.23477554321289,0,14,0
2026-04-09T15:26:36.835442,10.0,-50.25540828704834,0,15,0
2026-04-09T15:26:37.051987,10.0,-50.28881072998047,0,16,0
2026-04-09T15:26:37.267705,10.0,-50.321550369262695,0,17,0
2026-04-09T15:26:37.484168,10.0,-50.251288414001465,0,18,0
2026-04-09T15:26:37.701563,10.0,-50.339980125427246,0,19,0
2026-04-09T15:26:37.918326,10.0,-50.28940200805664,0,20,0
2026-04-09T15:26:38.134339,10.0,-50.19622802734375,0,21,0
2026-04-09T15:26:38.351323,10.0,-50.29078483581543,0,22,0
2026-04-09T15:26:38.567536,10.0,-50.25439262390137,0,23,0
2026-04-09T15:26:38.784559,10.0,-50.54621696472168,0,24,0
2026-04-09T15:26:39.000038,10.0,-50.42532920837402,0,25,0
2026-04-09T15:26:39.216648,10.0,-50.11148929595947,0,26,0
2026-04-09T15:26:39.433512,10.0,-50.1902437210083,0,27,0
2026-04-09T15:26:39.650479,10.0,-50.00720977783203,0,28,0
2026-04-09T15:26:39.866506,10.0,-49.998435974121094,0,29,0
2026-04-09T15:26:40.082516,10.0,-49.71700668334961,0,30,0
2026-04-09T15:26:40.299918,10.0,-50.16976833343506,0,31,0
2026-04-09T15:26:40.516470,10.0,-50.046796798706055,0,0,0
2026-04-09T15:26:40.710949,10.0,-49.91133689880371,0,0,1
2026-04-09T15:26:40.903310,10.0,-49.93081569671631,0,0,2
2026-04-09T15:26:41.096457,10.0,-49.95009422302246,0,0,3
2026-04-09T15:26:41.288093,10.0,-49.96583938598633,0,0,4
2026-04-09T15:26:41.480936,10.0,-49.96988773345947,0,0,5
2026-04-09T15:26:41.672932,10.0,-49.91882801055908,0,0,6
2026-04-09T15:26:41.864167,10.0,-50.00773906707764,0,0,7
2026-04-09T15:26:42.057757,10.0,-50.53042411804199,0,0,8
2026-04-09T15:26:42.250607,10.0,-50.179877281188965,0,0,9
2026-04-09T15:26:42.443731,10.0,-50.25001049041748,0,0,10
2026-04-09T15:26:42.636165,10.0,-49.54489707946777,0,0,11
2026-04-09T15:26:42.828453,10.0,-49.705867767333984,0,0,12
2026-04-09T15:26:43.020918,10.0,-49.589548110961914,0,0,13
2026-04-09T15:26:43.212956,10.0,-49.91860389709473,0,0,14
2026-04-09T15:26:43.405858,10.0,-49.60226535797119,0,0,15
2026-04-09T15:26:43.599483,10.0,-49.61812973022461,0,0,16
2026-04-09T15:26:43.792992,10.0,-49.7050666809082,0,0,17
2026-04-09T15:26:43.985856,10.0,-49.639225006103516,0,0,18
2026-04-09T15:26:44.178907,10.0,-49.5453405380249,0,0,19
2026-04-09T15:26:44.371303,10.0,-49.67379570007324,0,0,20
2026-04-09T15:26:44.564727,10.0,-49.823904037475586,0,0,21
2026-04-09T15:26:44.757054,10.0,-49.606266021728516,0,0,22
2026-04-09T15:26:44.950189,10.0,-49.62864875793457,0,0,23
2026-04-09T15:26:45.142754,10.0,-49.62941646575928,0,0,24
2026-04-09T15:26:45.340936,10.0,-49.63047981262207,0,0,25
2026-04-09T15:26:45.534415,10.0,-49.65066432952881,0,0,26
2026-04-09T15:26:45.727667,10.0,-49.71890926361084,0,0,27
2026-04-09T15:26:45.921228,10.0,-49.78840351104736,0,0,28
2026-04-09T15:26:46.111914,10.0,-49.812073707580566,0,0,29
2026-04-09T15:26:46.308395,10.0,-49.81375217437744,0,0,30
2026-04-09T15:26:46.501054,10.0,-49.7807502746582,0,0,31
